Ngày,Lần cuối,Mở,Cao,Thấp,KL,% Thay đổi
08/03/2022,"37,425","38,295","38,749","37,425",52.66M,-3.23%
07/03/2022,"38,674","37,993","39,733","37,841",49.99M,2.61%
04/03/2022,"37,690","38,598","38,825","37,690",43.39M,-0.60%
03/03/2022,"37,917","36,025","37,917","35,798",99.11M,6.82%
02/03/2022,"35,495","35,571","35,836","35,268",25.86M,0.00%
01/03/2022,"35,495","36,101","36,403","35,457",30.39M,-0.64%
28/02/2022,"35,722","34,852","36,176","34,852",45.76M,2.83%
25/02/2022,"34,738","34,890","35,079","34,738",16.61M,-0.22%
24/02/2022,"34,814","35,382","35,457","34,133",29.18M,-1.50%
23/02/2022,"35,344","35,306","35,722","35,003",16.88M,0.65%
22/02/2022,"35,117","35,041","35,268","34,587",22.97M,-0.54%
21/02/2022,"35,306","35,646","35,949","35,230",15.83M,-0.85%
18/02/2022,"35,609","34,965","36,063","34,852",27.79M,1.18%
17/02/2022,"35,192","34,814","35,382","34,814",14.76M,1.09%
16/02/2022,"34,814","34,890","35,192","34,511",12.16M,0.00%
15/02/2022,"34,814","34,965","35,230","34,360",20.23M,-0.43%
14/02/2022,"34,965","35,192","35,949","34,927",23.72M,-2.01%
11/02/2022,"35,684","35,268","35,949","35,041",22.55M,0.32%
10/02/2022,"35,571","35,874","36,252","35,344",30.68M,-0.63%
09/02/2022,"35,798","34,663","36,555","34,587",52.39M,3.84%
08/02/2022,"34,473","32,543","34,473","32,543",34.49M,5.81%
07/02/2022,"32,581","32,392","33,073","31,635",21.59M,2.01%
28/01/2022,"31,938","31,976","32,392","31,560",19.42M,0.12%
27/01/2022,"31,900","32,695","32,922","31,787",19.11M,-2.99%
26/01/2022,"32,884","32,922","33,641","32,884",19.77M,0.46%
25/01/2022,"32,733","30,651","32,771","30,424",23.25M,6.27%
24/01/2022,"30,803","32,619","32,695","30,803",38.25M,-6.00%
21/01/2022,"32,771","33,300","33,641","32,619",21.16M,-1.59%
20/01/2022,"33,300","33,149","33,452","32,771",19.07M,1.15%
19/01/2022,"32,922","33,603","33,717","32,884",23.02M,-1.14%
18/01/2022,"33,300","33,679","34,246","32,543",27.87M,-1.57%
17/01/2022,"33,830","35,003","35,192","33,830",28.16M,-3.35%
14/01/2022,"35,003","35,192","35,457","34,965",10.27M,-0.96%
13/01/2022,"35,344","35,041","35,798","34,965",32.49M,1.08%
12/01/2022,"34,965","34,208","35,003","34,171",19.09M,2.44%
11/01/2022,"34,133","34,852","34,852","34,133",16.59M,-1.20%
10/01/2022,"34,549","34,700","35,306","34,436",22.72M,-0.33%
07/01/2022,"34,663","34,890","34,965","34,549",21.24M,-0.65%
06/01/2022,"34,890","35,192","35,344","34,890",22.32M,-1.50%
05/01/2022,"35,419","35,495","35,836","35,419",24.39M,0.11%
04/01/2022,"35,382","35,419","35,722","35,268",26.13M,0.75%
